"Leaf_ID";"Experiment";"Phenotyping_type";"NIRS.908.1";"NIRS.914.294";"NIRS.920.489";"NIRS.926.683";"NIRS.932.877";"NIRS.939.072";"NIRS.945.266";"NIRS.951.46";"NIRS.957.655";"NIRS.963.849";"NIRS.970.044";"NIRS.976.238";"NIRS.982.432";"NIRS.988.627";"NIRS.994.821";"NIRS.1001.015";"NIRS.1007.21";"NIRS.1013.404";"NIRS.1019.598";"NIRS.1025.793";"NIRS.1031.987";"NIRS.1038.181";"NIRS.1044.376";"NIRS.1050.57";"NIRS.1056.764";"NIRS.1062.959";"NIRS.1069.153";"NIRS.1075.348";"NIRS.1081.542";"NIRS.1087.736";"NIRS.1093.931";"NIRS.1100.125";"NIRS.1106.319";"NIRS.1112.514";"NIRS.1118.708";"NIRS.1124.902";"NIRS.1131.097";"NIRS.1137.291";"NIRS.1143.485";"NIRS.1149.68";"NIRS.1155.874";"NIRS.1162.069";"NIRS.1168.263";"NIRS.1174.457";"NIRS.1180.652";"NIRS.1186.846";"NIRS.1193.04";"NIRS.1199.235";"NIRS.1205.429";"NIRS.1211.623";"NIRS.1217.818";"NIRS.1224.012";"NIRS.1230.206";"NIRS.1236.401";"NIRS.1242.595";"NIRS.1248.789";"NIRS.1254.984";"NIRS.1261.178";"NIRS.1267.373";"NIRS.1273.567";"NIRS.1279.761";"NIRS.1285.956";"NIRS.1292.15";"NIRS.1298.344";"NIRS.1304.539";"NIRS.1310.733";"NIRS.1316.927";"NIRS.1323.122";"NIRS.1329.316";"NIRS.1335.51";"NIRS.1341.705";"NIRS.1347.899";"NIRS.1354.094";"NIRS.1360.288";"NIRS.1366.482";"NIRS.1372.677";"NIRS.1378.871";"NIRS.1385.065";"NIRS.1391.26";"NIRS.1397.454";"NIRS.1403.648";"NIRS.1409.843";"NIRS.1416.037";"NIRS.1422.231";"NIRS.1428.426";"NIRS.1434.62";"NIRS.1440.814";"NIRS.1447.009";"NIRS.1453.203";"NIRS.1459.398";"NIRS.1465.592";"NIRS.1471.786";"NIRS.1477.981";"NIRS.1484.175";"NIRS.1490.369";"NIRS.1496.564";"NIRS.1502.758";"NIRS.1508.952";"NIRS.1515.147";"NIRS.1521.341";"NIRS.1527.535";"NIRS.1533.73";"NIRS.1539.924";"NIRS.1546.119";"NIRS.1552.313";"NIRS.1558.507";"NIRS.1564.702";"NIRS.1570.896";"NIRS.1577.09";"NIRS.1583.285";"NIRS.1589.479";"NIRS.1595.673";"NIRS.1601.868";"NIRS.1608.062";"NIRS.1614.256";"NIRS.1620.451";"NIRS.1626.645";"NIRS.1632.839";"NIRS.1639.034";"NIRS.1645.228";"NIRS.1651.423";"NIRS.1657.617";"NIRS.1663.811";"NIRS.1670.006";"NIRS.1676.2"
"6204_20/07/21";"Outdoor";"HT";0.6619581;0.6952850;0.7245087;0.7589705;0.7904007;0.8123803;0.8300930;0.8391150;0.8415121;0.8424265;0.8448343;0.8480106;0.8507376;0.8558599;0.8607046;0.8656721;0.8716617;0.8768329;0.8823392;0.8871259;0.8914604;0.8950156;0.8983602;0.9007808;0.9026214;0.9041378;0.9050804;0.9051396;0.9050245;0.9046525;0.9033801;0.9019413;0.9003512;0.8985912;0.8958967;0.8902536;0.8797844;0.8630237;0.8419029;0.8223707;0.8093104;0.8022065;0.7990457;0.7974681;0.7963846;0.7951522;0.7947604;0.7954570;0.7975536;0.8002222;0.8030490;0.8058810;0.8086067;0.8110241;0.8133640;0.8153823;0.8169485;0.8179411;0.8178441;0.8163869;0.8137501;0.8098691;0.8046458;0.7977094;0.7887301;0.7774777;0.7635291;0.7473116;0.7295309;0.7108255;0.6924421;0.6752101;0.6588507;0.6415039;0.6203085;0.5907998;0.5485825;0.4938506;0.4329258;0.3765070;0.3319343;0.3005899;0.2799781;0.2671182;0.2592146;0.2544041;0.2521380;0.2513184;0.2514999;0.2530950;0.2566050;0.2619139;0.2693061;0.2779441;0.2875236;0.2979624;0.3090870;0.3206011;0.3326090;0.3447292;0.3566944;0.3686535;0.3805223;0.3920388;0.4034422;0.4144259;0.4247597;0.4347070;0.4442198;0.4528849;0.4611617;0.4690855;0.4764163;0.4833645;0.4895642;0.4950233;0.5002514;0.5048102;0.5088821;0.5123948;0.5151935;0.5174218;0.5190495;0.5199457;0.5203926
"6207_21/07/21";"Outdoor";"HT";0.6116382;0.6446993;0.6715121;0.7163427;0.7616850;0.7840501;0.8015378;0.8097880;0.8094344;0.8058835;0.8023431;0.8039661;0.8034764;0.8042967;0.8082419;0.8151305;0.8233362;0.8306617;0.8368562;0.8429514;0.8489513;0.8540899;0.8580813;0.8616657;0.8646710;0.8673210;0.8689796;0.8702490;0.8712893;0.8720342;0.8727178;0.8740208;0.8747976;0.8760732;0.8758972;0.8713821;0.8605953;0.8429983;0.8219386;0.8025404;0.7879789;0.7792588;0.7749085;0.7733982;0.7726769;0.7715964;0.7714261;0.7725969;0.7748273;0.7770656;0.7792810;0.7817199;0.7837916;0.7858545;0.7879114;0.7899827;0.7920244;0.7936349;0.7937523;0.7921317;0.7891408;0.7851792;0.7801267;0.7738281;0.7657911;0.7553975;0.7423950;0.7273418;0.7110503;0.6934063;0.6763525;0.6607997;0.6454933;0.6289429;0.6083327;0.5796068;0.5388735;0.4862995;0.4279545;0.3743533;0.3322006;0.3025581;0.2832521;0.2712356;0.2639019;0.2596083;0.2574405;0.2568418;0.2571384;0.2587969;0.2624073;0.2678222;0.2751074;0.2835979;0.2926630;0.3025853;0.3131398;0.3240694;0.3355060;0.3470437;0.3585378;0.3700868;0.3815824;0.3926611;0.4037168;0.4144214;0.4245270;0.4343557;0.4437781;0.4520500;0.4601008;0.4677905;0.4749476;0.4817316;0.4877435;0.4929826;0.4979961;0.5025486;0.5066340;0.5100451;0.5127908;0.5152661;0.5173728;0.5187658;0.5197835
"6211_20/07/21";"Outdoor";"HT";0.6799584;0.7136670;0.7427834;0.7782076;0.8074676;0.8288138;0.8469175;0.8562382;0.8585412;0.8598192;0.8623259;0.8666932;0.8697897;0.8735889;0.8789634;0.8848872;0.8905210;0.8961764;0.9013055;0.9061272;0.9106416;0.9140594;0.9172546;0.9196636;0.9215093;0.9230932;0.9238628;0.9238338;0.9237686;0.9231995;0.9220973;0.9207553;0.9191614;0.9171293;0.9139527;0.9082313;0.8978051;0.8808572;0.8593829;0.8396973;0.8261826;0.8187761;0.8155093;0.8137501;0.8123676;0.8109259;0.8105342;0.8112061;0.8132168;0.8159310;0.8188780;0.8220185;0.8249313;0.8275489;0.8299134;0.8319330;0.8335623;0.8344817;0.8343437;0.8328367;0.8301898;0.8262779;0.8208554;0.8138166;0.8046969;0.7930992;0.7788745;0.7623423;0.7441342;0.7249115;0.7059528;0.6882598;0.6715051;0.6539133;0.6323266;0.6023903;0.5597511;0.5042672;0.4424601;0.3850491;0.3395857;0.3074237;0.2863350;0.2730279;0.2648415;0.2599957;0.2575356;0.2566760;0.2568675;0.2584306;0.2618726;0.2672338;0.2745951;0.2832778;0.2929085;0.3033227;0.3146646;0.3261763;0.3382360;0.3504173;0.3623958;0.3744518;0.3864128;0.3979593;0.4093297;0.4203941;0.4306991;0.4407161;0.4501414;0.4589670;0.4673450;0.4753172;0.4827111;0.4897099;0.4960500;0.5016313;0.5069649;0.5116703;0.5157221;0.5192161;0.5219901;0.5241386;0.5257293;0.5266564;0.5272043
"6215_22/07/21";"Outdoor";"HT";0.6444799;0.6779779;0.7065419;0.7485615;0.7898491;0.8113717;0.8296910;0.8399829;0.8408577;0.8388676;0.8384051;0.8398044;0.8416033;0.8444247;0.8496602;0.8560813;0.8630098;0.8699833;0.8762761;0.8821788;0.8873024;0.8915722;0.8953983;0.8984095;0.9005051;0.9022883;0.9039438;0.9045894;0.9050374;0.9050789;0.9047738;0.9047611;0.9048787;0.9054589;0.9045278;0.9002340;0.8911507;0.8756949;0.8574772;0.8402256;0.8268898;0.8190333;0.8153965;0.8138068;0.8131527;0.8123361;0.8122223;0.8134766;0.8155743;0.8181507;0.8207248;0.8229577;0.8249792;0.8267877;0.8287029;0.8305629;0.8321096;0.8335009;0.8335763;0.8320168;0.8293479;0.8258428;0.8210620;0.8151670;0.8076053;0.7977394;0.7854906;0.7713272;0.7558859;0.7391935;0.7231900;0.7086911;0.6943311;0.6783849;0.6582916;0.6298425;0.5888201;0.5342823;0.4721842;0.4134926;0.3661664;0.3322766;0.3098451;0.2954663;0.2865518;0.2812937;0.2786001;0.2772405;0.2768154;0.2782573;0.2823069;0.2883815;0.2960588;0.3049836;0.3143696;0.3244670;0.3355963;0.3473742;0.3597294;0.3724205;0.3851175;0.3979345;0.4105886;0.4227616;0.4348503;0.4464585;0.4575253;0.4681928;0.4783549;0.4874425;0.4960891;0.5043222;0.5122033;0.5195276;0.5261087;0.5318861;0.5372686;0.5421965;0.5466506;0.5505581;0.5537530;0.5563260;0.5583332;0.5596711;0.5604814
"6218_21/07/21";"Outdoor";"HT";0.6403428;0.6754287;0.7043151;0.7435243;0.7802243;0.8027108;0.8208325;0.8296141;0.8318510;0.8312126;0.8313701;0.8331296;0.8358185;0.8386853;0.8432747;0.8495641;0.8568702;0.8637019;0.8696718;0.8755076;0.8808410;0.8852981;0.8890938;0.8921195;0.8942838;0.8962737;0.8975265;0.8981984;0.8982300;0.8980432;0.8976734;0.8972368;0.8968599;0.8961195;0.8940952;0.8889174;0.8783935;0.8610084;0.8397837;0.8199865;0.8057712;0.7975791;0.7937051;0.7918228;0.7906081;0.7893171;0.7889697;0.7899097;0.7921890;0.7944841;0.7970340;0.7997723;0.8022709;0.8046075;0.8068703;0.8089238;0.8107641;0.8121288;0.8121824;0.8106905;0.8078866;0.8039834;0.7988334;0.7921650;0.7834000;0.7723508;0.7586718;0.7427275;0.7252745;0.7067204;0.6886991;0.6720246;0.6559230;0.6386043;0.6174019;0.5877690;0.5453694;0.4904697;0.4295000;0.3732830;0.3292750;0.2983563;0.2780894;0.2653787;0.2575044;0.2527035;0.2502576;0.2491354;0.2491271;0.2504510;0.2537680;0.2587824;0.2656712;0.2737864;0.2824636;0.2920607;0.3024688;0.3133060;0.3247225;0.3363800;0.3480299;0.3598572;0.3715577;0.3829986;0.3942701;0.4052686;0.4156479;0.4258531;0.4354470;0.4441751;0.4525620;0.4605746;0.4679969;0.4750759;0.4813792;0.4869261;0.4922185;0.4969858;0.5012084;0.5048533;0.5078490;0.5102414;0.5121288;0.5133537;0.5142321
"6221_22/07/21";"Outdoor";"HT";0.6557857;0.6826566;0.7073730;0.7360125;0.7643443;0.7840949;0.8000248;0.8087636;0.8132112;0.8151577;0.8182369;0.8211678;0.8243890;0.8285536;0.8334826;0.8382409;0.8430600;0.8478999;0.8519688;0.8562081;0.8597574;0.8629425;0.8657353;0.8676618;0.8693072;0.8706510;0.8715028;0.8716749;0.8714211;0.8708552;0.8698769;0.8687079;0.8676504;0.8662090;0.8640768;0.8598302;0.8514556;0.8383446;0.8219575;0.8064423;0.7958109;0.7902294;0.7878063;0.7867574;0.7860711;0.7851870;0.7849803;0.7857393;0.7874574;0.7896196;0.7922197;0.7947806;0.7970454;0.7993935;0.8015144;0.8033459;0.8046298;0.8054061;0.8053650;0.8043454;0.8024139;0.7992881;0.7950332;0.7893925;0.7819492;0.7725714;0.7610630;0.7474996;0.7323343;0.7163159;0.7004907;0.6856612;0.6714716;0.6563474;0.6375633;0.6109295;0.5721731;0.5206907;0.4618759;0.4059889;0.3606984;0.3280729;0.3064308;0.2926232;0.2841560;0.2790191;0.2764292;0.2755153;0.2757850;0.2776702;0.2815497;0.2874372;0.2954170;0.3047652;0.3152165;0.3264093;0.3383015;0.3505569;0.3631381;0.3758039;0.3881962;0.4005853;0.4127554;0.4244667;0.4359965;0.4470584;0.4574004;0.4672444;0.4766396;0.4852036;0.4934154;0.5012737;0.5085164;0.5153882;0.5216156;0.5271203;0.5322111;0.5368558;0.5408974;0.5445212;0.5475206;0.5498705;0.5516507;0.5528817;0.5535181
"6223_21/07/21";"Outdoor";"HT";0.6863359;0.7152466;0.7405693;0.7707910;0.7981712;0.8171057;0.8329972;0.8420214;0.8445623;0.8463895;0.8488099;0.8518247;0.8545171;0.8581218;0.8627905;0.8673044;0.8724146;0.8771022;0.8812397;0.8857777;0.8895031;0.8922925;0.8948888;0.8974803;0.8993311;0.9002752;0.9012490;0.9013824;0.9015190;0.9010444;0.9003084;0.8994882;0.8984021;0.8968158;0.8945215;0.8900726;0.8812881;0.8674102;0.8500453;0.8338642;0.8229596;0.8171829;0.8146278;0.8136369;0.8127813;0.8117655;0.8116837;0.8125786;0.8142816;0.8164219;0.8187821;0.8213373;0.8236633;0.8257709;0.8278625;0.8295994;0.8309585;0.8319185;0.8318714;0.8306621;0.8285055;0.8252496;0.8207422;0.8148036;0.8071632;0.7973995;0.7853007;0.7711716;0.7554021;0.7386245;0.7221138;0.7065317;0.6915826;0.6757027;0.6558532;0.6277855;0.5869314;0.5325274;0.4703260;0.4113798;0.3637559;0.3296435;0.3069116;0.2924420;0.2834736;0.2781133;0.2754244;0.2745688;0.2748949;0.2768530;0.2808987;0.2871748;0.2957563;0.3057768;0.3168859;0.3289375;0.3416947;0.3547768;0.3682231;0.3818084;0.3951247;0.4083004;0.4212992;0.4338249;0.4461289;0.4579493;0.4689351;0.4795481;0.4895535;0.4987434;0.5074907;0.5158134;0.5234644;0.5307062;0.5372668;0.5430507;0.5485301;0.5534370;0.5576988;0.5614870;0.5646378;0.5671043;0.5689908;0.5703285;0.5713476
"6224_19/07/21";"Outdoor";"HT";0.6198783;0.6500043;0.6762668;0.7132843;0.7499089;0.7716407;0.7880004;0.7963713;0.7970147;0.7957541;0.7943388;0.7962785;0.7975875;0.8002633;0.8060408;0.8123887;0.8190827;0.8255621;0.8312658;0.8370312;0.8423967;0.8466213;0.8505541;0.8534428;0.8555930;0.8581397;0.8596184;0.8603237;0.8609785;0.8612335;0.8615167;0.8616226;0.8618693;0.8622034;0.8615583;0.8577373;0.8483074;0.8328769;0.8143303;0.7969055;0.7838291;0.7760523;0.7725510;0.7713697;0.7707028;0.7698494;0.7697806;0.7711447;0.7734063;0.7758118;0.7784454;0.7810008;0.7832421;0.7853240;0.7875920;0.7896512;0.7913818;0.7928055;0.7929430;0.7917373;0.7894325;0.7861091;0.7815772;0.7758529;0.7683723;0.7587819;0.7467415;0.7326894;0.7173513;0.7008288;0.6849118;0.6703496;0.6560562;0.6403075;0.6207089;0.5932263;0.5536931;0.5015460;0.4427368;0.3872798;0.3427150;0.3109134;0.2898342;0.2764899;0.2682526;0.2635103;0.2611597;0.2602242;0.2602268;0.2617763;0.2657250;0.2715596;0.2791713;0.2878140;0.2969356;0.3068408;0.3177235;0.3289803;0.3407957;0.3527969;0.3647612;0.3768035;0.3886184;0.4001201;0.4113901;0.4223047;0.4326193;0.4427057;0.4522133;0.4608569;0.4691186;0.4770987;0.4845473;0.4915954;0.4979742;0.5036036;0.5089211;0.5138272;0.5182251;0.5222563;0.5255034;0.5279756;0.5299131;0.5311309;0.5318795
"6234_21/07/21";"Outdoor";"HT";0.6485513;0.6832229;0.7132186;0.7522796;0.7882626;0.8115681;0.8302298;0.8395073;0.8400467;0.8399876;0.8403515;0.8431885;0.8451725;0.8492277;0.8545970;0.8602197;0.8673019;0.8740269;0.8804813;0.8861423;0.8911455;0.8957702;0.8992782;0.9023017;0.9051134;0.9067643;0.9077445;0.9082164;0.9081975;0.9076129;0.9071099;0.9064311;0.9051782;0.9040800;0.9021256;0.8963776;0.8851849;0.8673415;0.8452233;0.8245932;0.8098702;0.8017791;0.7980531;0.7963575;0.7953553;0.7940690;0.7936551;0.7945203;0.7966126;0.7990961;0.8018547;0.8046271;0.8072765;0.8097824;0.8121955;0.8143686;0.8161716;0.8174663;0.8174483;0.8157365;0.8126807;0.8085592;0.8030376;0.7959604;0.7867715;0.7752396;0.7609192;0.7443115;0.7261962;0.7069089;0.6881837;0.6707940;0.6540499;0.6361150;0.6139356;0.5830880;0.5392737;0.4825561;0.4198171;0.3621701;0.3169770;0.2854866;0.2649025;0.2520915;0.2443354;0.2397815;0.2375651;0.2368355;0.2370743;0.2386647;0.2423842;0.2478846;0.2553523;0.2640103;0.2734718;0.2836625;0.2947952;0.3062599;0.3183697;0.3306313;0.3427978;0.3551248;0.3673642;0.3792515;0.3910508;0.4024709;0.4133099;0.4238264;0.4336812;0.4427615;0.4514153;0.4596219;0.4672536;0.4744556;0.4808805;0.4866188;0.4920207;0.4968536;0.5010528;0.5045300;0.5074503;0.5097404;0.5114212;0.5124539;0.5131732
"6236_22/07/21";"Outdoor";"HT";0.6060884;0.6375279;0.6686213;0.7080660;0.7442343;0.7654919;0.7843983;0.7936707;0.7951691;0.7937481;0.7929511;0.7959128;0.7983914;0.8010224;0.8068524;0.8142075;0.8213372;0.8274728;0.8334826;0.8393608;0.8450204;0.8497307;0.8531525;0.8562526;0.8586263;0.8604113;0.8618133;0.8625769;0.8626050;0.8623616;0.8622570;0.8617686;0.8608585;0.8608854;0.8597175;0.8544653;0.8438411;0.8264538;0.8052428;0.7857964;0.7721586;0.7646667;0.7611457;0.7598246;0.7591302;0.7582048;0.7580282;0.7592200;0.7616460;0.7641415;0.7667242;0.7694766;0.7720126;0.7743353;0.7765731;0.7784145;0.7801370;0.7814359;0.7814475;0.7800355;0.7772257;0.7732222;0.7680249;0.7613715;0.7526598;0.7417143;0.7281755;0.7125434;0.6956034;0.6775788;0.6601873;0.6443825;0.6289930;0.6123593;0.5918326;0.5630045;0.5221706;0.4692033;0.4106035;0.3566627;0.3143880;0.2848066;0.2655418;0.2535289;0.2461904;0.2418155;0.2396007;0.2388203;0.2389050;0.2403717;0.2438890;0.2491053;0.2561428;0.2643284;0.2731709;0.2827963;0.2932610;0.3042117;0.3156843;0.3273137;0.3390099;0.3508087;0.3625892;0.3739087;0.3851801;0.3961192;0.4064539;0.4164295;0.4258753;0.4345923;0.4428125;0.4506506;0.4580432;0.4649122;0.4712036;0.4766930;0.4818172;0.4865005;0.4907158;0.4944454;0.4975892;0.5000809;0.5019162;0.5031808;0.5038905
"6237_19/07/21";"Outdoor";"HT";0.6640664;0.6957237;0.7250587;0.7599151;0.7945826;0.8165387;0.8344869;0.8443893;0.8472701;0.8482183;0.8496453;0.8528074;0.8565919;0.8609100;0.8658510;0.8710119;0.8771489;0.8829071;0.8878602;0.8927928;0.8975609;0.9010505;0.9040601;0.9070934;0.9091478;0.9101523;0.9108242;0.9112140;0.9114907;0.9109759;0.9099482;0.9091769;0.9078649;0.9065880;0.9045861;0.8997455;0.8899942;0.8740134;0.8543178;0.8359378;0.8231829;0.8163140;0.8132741;0.8118792;0.8108008;0.8097245;0.8095668;0.8104898;0.8124966;0.8149590;0.8176142;0.8202366;0.8227929;0.8252237;0.8274373;0.8294318;0.8309897;0.8319955;0.8319571;0.8305650;0.8280804;0.8245280;0.8195355;0.8130689;0.8047202;0.7940608;0.7808149;0.7654843;0.7485804;0.7305198;0.7131445;0.6969891;0.6812668;0.6643895;0.6433821;0.6138115;0.5712709;0.5152131;0.4520816;0.3926785;0.3453995;0.3117148;0.2894004;0.2752827;0.2665670;0.2614549;0.2588156;0.2578252;0.2580469;0.2598470;0.2637313;0.2697554;0.2778677;0.2873479;0.2976825;0.3089974;0.3210748;0.3334922;0.3464453;0.3595390;0.3724044;0.3853265;0.3980635;0.4102836;0.4224484;0.4341246;0.4450284;0.4556098;0.4655886;0.4747530;0.4835421;0.4918426;0.4996067;0.5069248;0.5135393;0.5193501;0.5248680;0.5298189;0.5341967;0.5380467;0.5411924;0.5436887;0.5456141;0.5467746;0.5474943
"6242_19/07/21";"Outdoor";"HT";0.6430147;0.6738925;0.7009237;0.7435409;0.7848593;0.8073443;0.8242993;0.8333370;0.8339747;0.8324323;0.8315007;0.8337434;0.8350889;0.8373902;0.8422340;0.8484730;0.8556302;0.8617514;0.8672820;0.8733703;0.8787656;0.8828273;0.8864014;0.8898284;0.8923205;0.8944611;0.8963456;0.8970093;0.8977360;0.8979031;0.8980640;0.8984155;0.8986968;0.8991441;0.8986379;0.8947121;0.8853249;0.8695629;0.8507178;0.8331417;0.8201890;0.8127200;0.8090008;0.8076278;0.8067297;0.8056110;0.8055123;0.8066458;0.8086734;0.8109861;0.8133723;0.8160196;0.8184705;0.8207562;0.8229418;0.8248664;0.8266637;0.8281343;0.8282427;0.8268960;0.8243928;0.8208889;0.8162998;0.8104391;0.8028503;0.7930473;0.7807323;0.7663239;0.7506591;0.7338062;0.7172099;0.7020172;0.6870776;0.6707008;0.6503397;0.6216075;0.5800001;0.5249709;0.4624236;0.4031355;0.3553086;0.3210474;0.2981697;0.2836819;0.2747293;0.2694322;0.2667848;0.2659189;0.2661578;0.2680520;0.2722654;0.2786458;0.2870292;0.2969199;0.3076030;0.3192621;0.3315315;0.3441946;0.3573379;0.3705115;0.3834613;0.3964143;0.4091899;0.4215001;0.4336032;0.4451803;0.4560971;0.4666440;0.4765699;0.4856804;0.4943526;0.5026326;0.5103118;0.5175726;0.5241457;0.5299304;0.5353725;0.5402597;0.5445949;0.5484283;0.5516202;0.5541416;0.5560502;0.5572481;0.5580310
"6244_21/07/21";"Outdoor";"HT";0.7109924;0.7421078;0.7711886;0.8058917;0.8382885;0.8593962;0.8768713;0.8869639;0.8896224;0.8901882;0.8915231;0.8945596;0.8972773;0.9005347;0.9046218;0.9094817;0.9151150;0.9203055;0.9250360;0.9297248;0.9335699;0.9369929;0.9400037;0.9425212;0.9440388;0.9454910;0.9466729;0.9467033;0.9466767;0.9462589;0.9453468;0.9446146;0.9434911;0.9421287;0.9397672;0.9350627;0.9261592;0.9114670;0.8933863;0.8763808;0.8638738;0.8562266;0.8522370;0.8502268;0.8488420;0.8473141;0.8466976;0.8472177;0.8488710;0.8508616;0.8533400;0.8559984;0.8584818;0.8609032;0.8632431;0.8654301;0.8673762;0.8687801;0.8688727;0.8676619;0.8652270;0.8617668;0.8573062;0.8514267;0.8437927;0.8340300;0.8217583;0.8075410;0.7917648;0.7747971;0.7580670;0.7423479;0.7270186;0.7107720;0.6904211;0.6615542;0.6195894;0.5633266;0.4986580;0.4367179;0.3862938;0.3496222;0.3248761;0.3089894;0.2988970;0.2926973;0.2894076;0.2880319;0.2879191;0.2895728;0.2935746;0.2999723;0.3085315;0.3185016;0.3290358;0.3404772;0.3527235;0.3653814;0.3785997;0.3919253;0.4051911;0.4183943;0.4315162;0.4441547;0.4567389;0.4688568;0.4803265;0.4914277;0.5018320;0.5112928;0.5202216;0.5287527;0.5368149;0.5443178;0.5509961;0.5568921;0.5624387;0.5674780;0.5719490;0.5758489;0.5790166;0.5815087;0.5833479;0.5844638;0.5851261
"6249_22/07/21";"Outdoor";"HT";0.6558982;0.6878450;0.7155074;0.7538113;0.7917480;0.8130713;0.8319682;0.8418712;0.8436567;0.8438180;0.8447847;0.8473941;0.8489104;0.8518251;0.8568517;0.8628667;0.8693770;0.8752779;0.8803308;0.8857895;0.8912054;0.8948641;0.8981388;0.9013038;0.9035055;0.9051363;0.9062254;0.9066640;0.9072799;0.9071327;0.9068598;0.9066783;0.9064045;0.9062478;0.9050215;0.9006000;0.8913847;0.8760185;0.8572471;0.8396279;0.8265014;0.8187209;0.8149398;0.8131344;0.8121641;0.8109289;0.8104809;0.8112448;0.8131201;0.8151558;0.8175506;0.8203071;0.8228171;0.8250889;0.8275978;0.8297721;0.8315528;0.8329995;0.8330921;0.8317440;0.8291851;0.8256494;0.8209546;0.8148649;0.8069735;0.7969387;0.7843071;0.7697212;0.7536458;0.7363258;0.7195829;0.7040161;0.6888543;0.6724453;0.6519589;0.6230598;0.5814107;0.5262522;0.4635669;0.4044710;0.3569673;0.3229792;0.3003425;0.2859245;0.2769441;0.2716299;0.2686828;0.2676013;0.2676223;0.2693166;0.2732549;0.2792645;0.2872144;0.2966311;0.3067305;0.3177323;0.3295493;0.3417691;0.3544909;0.3672834;0.3798976;0.3925830;0.4051377;0.4172648;0.4293252;0.4408545;0.4517617;0.4622591;0.4721272;0.4811747;0.4896630;0.4978505;0.5055250;0.5126959;0.5190640;0.5247075;0.5300215;0.5348004;0.5390079;0.5424384;0.5453953;0.5477543;0.5495462;0.5507083;0.5513136
"6250_20/07/21";"Outdoor";"HT";0.6397209;0.6714444;0.6988355;0.7380101;0.7749146;0.7969597;0.8148118;0.8236796;0.8255528;0.8249869;0.8246550;0.8270057;0.8284900;0.8307576;0.8352859;0.8410069;0.8475247;0.8536799;0.8590108;0.8646504;0.8697705;0.8737052;0.8772626;0.8804422;0.8828115;0.8847005;0.8862188;0.8871883;0.8876962;0.8876534;0.8879905;0.8880940;0.8879359;0.8878243;0.8867176;0.8825565;0.8733348;0.8580312;0.8392651;0.8215365;0.8086230;0.8009637;0.7969823;0.7950036;0.7937174;0.7924487;0.7921255;0.7928680;0.7951299;0.7976588;0.8002353;0.8029602;0.8054133;0.8077980;0.8100956;0.8121758;0.8140386;0.8154732;0.8155689;0.8142575;0.8117776;0.8083431;0.8037442;0.7978690;0.7902776;0.7803895;0.7679907;0.7535806;0.7376386;0.7204689;0.7036668;0.6879137;0.6726045;0.6561663;0.6358935;0.6074776;0.5665839;0.5125112;0.4513668;0.3938105;0.3476679;0.3146600;0.2928054;0.2789351;0.2703061;0.2650365;0.2624350;0.2614364;0.2615396;0.2630791;0.2667431;0.2723303;0.2799215;0.2888210;0.2983821;0.3088081;0.3199738;0.3315264;0.3436065;0.3557765;0.3679016;0.3800092;0.3919784;0.4035487;0.4150226;0.4261099;0.4365381;0.4466327;0.4562113;0.4649424;0.4731823;0.4812415;0.4886321;0.4956572;0.5019481;0.5074974;0.5127426;0.5174284;0.5216232;0.5252917;0.5281981;0.5305081;0.5321960;0.5331612;0.5337230
"6253_21/07/21";"Outdoor";"HT";0.6212605;0.6537000;0.6820807;0.7211512;0.7592679;0.7815407;0.8007321;0.8099711;0.8127061;0.8115320;0.8115534;0.8142380;0.8166775;0.8196182;0.8248535;0.8307443;0.8375958;0.8440188;0.8494968;0.8550898;0.8600809;0.8644724;0.8682940;0.8713681;0.8735739;0.8754670;0.8767412;0.8773951;0.8778494;0.8780031;0.8780145;0.8779668;0.8778513;0.8777648;0.8764516;0.8718396;0.8618577;0.8453728;0.8253718;0.8065581;0.7930158;0.7854467;0.7819638;0.7803969;0.7796836;0.7787469;0.7784761;0.7796511;0.7819557;0.7845926;0.7874850;0.7903890;0.7929813;0.7953385;0.7975816;0.7996297;0.8014107;0.8026084;0.8025957;0.8011972;0.7986472;0.7950899;0.7902674;0.7840208;0.7758937;0.7654364;0.7524935;0.7372958;0.7206161;0.7028589;0.6855505;0.6692745;0.6535118;0.6366646;0.6159648;0.5871733;0.5463772;0.4932559;0.4339181;0.3786838;0.3348565;0.3039364;0.2837931;0.2712144;0.2636430;0.2593060;0.2572739;0.2568304;0.2571691;0.2589368;0.2625839;0.2680267;0.2755038;0.2841036;0.2935616;0.3037692;0.3146684;0.3258419;0.3374864;0.3492649;0.3607927;0.3724120;0.3838502;0.3948634;0.4057472;0.4162399;0.4261118;0.4356642;0.4447969;0.4530304;0.4609422;0.4686045;0.4756807;0.4823730;0.4884731;0.4937528;0.4987723;0.5033209;0.5073993;0.5109331;0.5136849;0.5159504;0.5177008;0.5187618;0.5193132
